item_id,gt_sample,pde_class,num_method,phys_process,source,condition,corrupted_view,traj_level,names,order_seed,slot_1,slot_2,slot_3,slot_4,outlier_slot,gt_pde_class,gt_num_method,invalidity_note,desc_len_valid,desc_len_wrong,desc_len_delta,code_len_valid,code_len_wrong,code_len_delta,code_blank_runs_valid,code_blank_runs_wrong,traj_shape_valid,traj_shape_swap,render_grid,render_recon_err,flag_render_hard,flag_identity_leak,flag_near_duplicate,needs_exec
Burgers_4|X_C|obfuscated|0,Burgers_4,burgers,explicit,advection,human,X_C,code,valid,obfuscated,0,description,trajectory,math,code,4,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_C|obfuscated|1,Burgers_4,burgers,explicit,advection,human,X_C,code,valid,obfuscated,1,math,code,description,trajectory,2,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_C|real|0,Burgers_4,burgers,explicit,advection,human,X_C,code,valid,real,0,description,trajectory,math,code,4,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_C|real|1,Burgers_4,burgers,explicit,advection,human,X_C,code,valid,real,1,math,code,description,trajectory,2,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_D|obfuscated|0,Burgers_4,burgers,explicit,advection,human,X_D,description,valid,obfuscated,0,code,math,trajectory,description,4,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_D|obfuscated|1,Burgers_4,burgers,explicit,advection,human,X_D,description,valid,obfuscated,1,code,description,math,trajectory,2,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_D|real|0,Burgers_4,burgers,explicit,advection,human,X_D,description,valid,real,0,code,math,trajectory,description,4,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_D|real|1,Burgers_4,burgers,explicit,advection,human,X_D,description,valid,real,1,code,description,math,trajectory,2,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_M|obfuscated|0,Burgers_4,burgers,explicit,advection,human,X_M,math,valid,obfuscated,0,description,trajectory,code,math,4,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_M|obfuscated|1,Burgers_4,burgers,explicit,advection,human,X_M,math,valid,obfuscated,1,code,math,description,trajectory,2,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_M|real|0,Burgers_4,burgers,explicit,advection,human,X_M,math,valid,real,0,description,trajectory,code,math,4,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_M|real|1,Burgers_4,burgers,explicit,advection,human,X_M,math,valid,real,1,code,math,description,trajectory,2,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_T_exec|obfuscated|0,Burgers_4,burgers,explicit,advection,human,X_T_exec,trajectory,T_exec,obfuscated,0,code,description,math,trajectory,4,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,1
Burgers_4|X_T_exec|obfuscated|1,Burgers_4,burgers,explicit,advection,human,X_T_exec,trajectory,T_exec,obfuscated,1,math,trajectory,description,code,2,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,1
Burgers_4|X_T_exec|real|0,Burgers_4,burgers,explicit,advection,human,X_T_exec,trajectory,T_exec,real,0,code,description,math,trajectory,4,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,1
Burgers_4|X_T_exec|real|1,Burgers_4,burgers,explicit,advection,human,X_T_exec,trajectory,T_exec,real,1,math,trajectory,description,code,2,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,1
Burgers_4|X_T_rand|obfuscated|0,Burgers_4,burgers,explicit,advection,human,X_T_rand,trajectory,T_rand,obfuscated,0,math,code,description,trajectory,4,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_T_rand|obfuscated|1,Burgers_4,burgers,explicit,advection,human,X_T_rand,trajectory,T_rand,obfuscated,1,code,trajectory,math,description,2,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_T_rand|real|0,Burgers_4,burgers,explicit,advection,human,X_T_rand,trajectory,T_rand,real,0,math,code,description,trajectory,4,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_T_rand|real|1,Burgers_4,burgers,explicit,advection,human,X_T_rand,trajectory,T_rand,real,1,code,trajectory,math,description,2,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_T_shuf|obfuscated|0,Burgers_4,burgers,explicit,advection,human,X_T_shuf,trajectory,T_shuf,obfuscated,0,math,description,code,trajectory,4,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_T_shuf|obfuscated|1,Burgers_4,burgers,explicit,advection,human,X_T_shuf,trajectory,T_shuf,obfuscated,1,math,trajectory,code,description,2,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_T_shuf|real|0,Burgers_4,burgers,explicit,advection,human,X_T_shuf,trajectory,T_shuf,real,0,math,description,code,trajectory,4,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_T_shuf|real|1,Burgers_4,burgers,explicit,advection,human,X_T_shuf,trajectory,T_shuf,real,1,math,trajectory,code,description,2,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_T_swap|obfuscated|0,Burgers_4,burgers,explicit,advection,human,X_T_swap,trajectory,T_swap,obfuscated,0,code,math,description,trajectory,4,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_T_swap|obfuscated|1,Burgers_4,burgers,explicit,advection,human,X_T_swap,trajectory,T_swap,obfuscated,1,code,trajectory,math,description,2,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_T_swap|real|0,Burgers_4,burgers,explicit,advection,human,X_T_swap,trajectory,T_swap,real,0,code,math,description,trajectory,4,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_4|X_T_swap|real|1,Burgers_4,burgers,explicit,advection,human,X_T_swap,trajectory,T_swap,real,1,code,trajectory,math,description,2,burgers,explicit,,422,380,-42,1332,1226,-106,12,11,10x100x1x1,10x256x1x1,10x64x1x1,0.0476,0,0,1,0
Burgers_5|A0|obfuscated|0,Burgers_5,burgers,explicit,advection,synthetic,A0,none,valid,obfuscated,0,math,trajectory,code,description,,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|A0|obfuscated|1,Burgers_5,burgers,explicit,advection,synthetic,A0,none,valid,obfuscated,1,trajectory,math,code,description,,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|A0|real|0,Burgers_5,burgers,explicit,advection,synthetic,A0,none,valid,real,0,math,trajectory,code,description,,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|A0|real|1,Burgers_5,burgers,explicit,advection,synthetic,A0,none,valid,real,1,trajectory,math,code,description,,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_C|obfuscated|0,Burgers_5,burgers,explicit,advection,synthetic,X_C,code,valid,obfuscated,0,code,description,math,trajectory,1,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_C|obfuscated|1,Burgers_5,burgers,explicit,advection,synthetic,X_C,code,valid,obfuscated,1,trajectory,math,code,description,3,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_C|real|0,Burgers_5,burgers,explicit,advection,synthetic,X_C,code,valid,real,0,code,description,math,trajectory,1,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_C|real|1,Burgers_5,burgers,explicit,advection,synthetic,X_C,code,valid,real,1,trajectory,math,code,description,3,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_D|obfuscated|0,Burgers_5,burgers,explicit,advection,synthetic,X_D,description,valid,obfuscated,0,description,trajectory,math,code,1,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_D|obfuscated|1,Burgers_5,burgers,explicit,advection,synthetic,X_D,description,valid,obfuscated,1,code,trajectory,description,math,3,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_D|real|0,Burgers_5,burgers,explicit,advection,synthetic,X_D,description,valid,real,0,description,trajectory,math,code,1,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_D|real|1,Burgers_5,burgers,explicit,advection,synthetic,X_D,description,valid,real,1,code,trajectory,description,math,3,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_M|obfuscated|0,Burgers_5,burgers,explicit,advection,synthetic,X_M,math,valid,obfuscated,0,math,description,trajectory,code,1,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_M|obfuscated|1,Burgers_5,burgers,explicit,advection,synthetic,X_M,math,valid,obfuscated,1,description,trajectory,math,code,3,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_M|real|0,Burgers_5,burgers,explicit,advection,synthetic,X_M,math,valid,real,0,math,description,trajectory,code,1,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_M|real|1,Burgers_5,burgers,explicit,advection,synthetic,X_M,math,valid,real,1,description,trajectory,math,code,3,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_T_exec|obfuscated|0,Burgers_5,burgers,explicit,advection,synthetic,X_T_exec,trajectory,T_exec,obfuscated,0,trajectory,math,description,code,1,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,1
Burgers_5|X_T_exec|obfuscated|1,Burgers_5,burgers,explicit,advection,synthetic,X_T_exec,trajectory,T_exec,obfuscated,1,math,description,trajectory,code,3,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,1
Burgers_5|X_T_exec|real|0,Burgers_5,burgers,explicit,advection,synthetic,X_T_exec,trajectory,T_exec,real,0,trajectory,math,description,code,1,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,1
Burgers_5|X_T_exec|real|1,Burgers_5,burgers,explicit,advection,synthetic,X_T_exec,trajectory,T_exec,real,1,math,description,trajectory,code,3,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,1
Burgers_5|X_T_rand|obfuscated|0,Burgers_5,burgers,explicit,advection,synthetic,X_T_rand,trajectory,T_rand,obfuscated,0,trajectory,math,code,description,1,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_T_rand|obfuscated|1,Burgers_5,burgers,explicit,advection,synthetic,X_T_rand,trajectory,T_rand,obfuscated,1,math,code,trajectory,description,3,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_T_rand|real|0,Burgers_5,burgers,explicit,advection,synthetic,X_T_rand,trajectory,T_rand,real,0,trajectory,math,code,description,1,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_T_rand|real|1,Burgers_5,burgers,explicit,advection,synthetic,X_T_rand,trajectory,T_rand,real,1,math,code,trajectory,description,3,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_T_shuf|obfuscated|0,Burgers_5,burgers,explicit,advection,synthetic,X_T_shuf,trajectory,T_shuf,obfuscated,0,trajectory,math,code,description,1,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_T_shuf|obfuscated|1,Burgers_5,burgers,explicit,advection,synthetic,X_T_shuf,trajectory,T_shuf,obfuscated,1,math,code,trajectory,description,3,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_T_shuf|real|0,Burgers_5,burgers,explicit,advection,synthetic,X_T_shuf,trajectory,T_shuf,real,0,trajectory,math,code,description,1,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_T_shuf|real|1,Burgers_5,burgers,explicit,advection,synthetic,X_T_shuf,trajectory,T_shuf,real,1,math,code,trajectory,description,3,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_T_swap|obfuscated|0,Burgers_5,burgers,explicit,advection,synthetic,X_T_swap,trajectory,T_swap,obfuscated,0,trajectory,description,code,math,1,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_T_swap|obfuscated|1,Burgers_5,burgers,explicit,advection,synthetic,X_T_swap,trajectory,T_swap,obfuscated,1,math,code,trajectory,description,3,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_T_swap|real|0,Burgers_5,burgers,explicit,advection,synthetic,X_T_swap,trajectory,T_swap,real,0,trajectory,description,code,math,1,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_5|X_T_swap|real|1,Burgers_5,burgers,explicit,advection,synthetic,X_T_swap,trajectory,T_swap,real,1,math,code,trajectory,description,3,burgers,explicit,,608,402,-206,900,902,2,4,5,10x400x1x1,10x121x121x1,10x64x1x1,0.0682,0,0,0,0
Burgers_6|A0|obfuscated|0,Burgers_6,burgers,explicit,advection/diffusion,synthetic,A0,none,valid,obfuscated,0,trajectory,description,code,math,,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|A0|obfuscated|1,Burgers_6,burgers,explicit,advection/diffusion,synthetic,A0,none,valid,obfuscated,1,description,trajectory,math,code,,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|A0|real|0,Burgers_6,burgers,explicit,advection/diffusion,synthetic,A0,none,valid,real,0,trajectory,description,code,math,,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|A0|real|1,Burgers_6,burgers,explicit,advection/diffusion,synthetic,A0,none,valid,real,1,description,trajectory,math,code,,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_C|obfuscated|0,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_C,code,valid,obfuscated,0,math,code,description,trajectory,2,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_C|obfuscated|1,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_C,code,valid,obfuscated,1,trajectory,math,description,code,4,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_C|real|0,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_C,code,valid,real,0,math,code,description,trajectory,2,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_C|real|1,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_C,code,valid,real,1,trajectory,math,description,code,4,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_D|obfuscated|0,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_D,description,valid,obfuscated,0,code,description,trajectory,math,2,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_D|obfuscated|1,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_D,description,valid,obfuscated,1,math,code,trajectory,description,4,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_D|real|0,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_D,description,valid,real,0,code,description,trajectory,math,2,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_D|real|1,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_D,description,valid,real,1,math,code,trajectory,description,4,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_M|obfuscated|0,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_M,math,valid,obfuscated,0,code,math,trajectory,description,2,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_M|obfuscated|1,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_M,math,valid,obfuscated,1,trajectory,code,description,math,4,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_M|real|0,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_M,math,valid,real,0,code,math,trajectory,description,2,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_M|real|1,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_M,math,valid,real,1,trajectory,code,description,math,4,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_T_exec|obfuscated|0,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_T_exec,trajectory,T_exec,obfuscated,0,math,trajectory,code,description,2,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,1
Burgers_6|X_T_exec|obfuscated|1,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_T_exec,trajectory,T_exec,obfuscated,1,description,math,code,trajectory,4,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,1
Burgers_6|X_T_exec|real|0,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_T_exec,trajectory,T_exec,real,0,math,trajectory,code,description,2,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,1
Burgers_6|X_T_exec|real|1,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_T_exec,trajectory,T_exec,real,1,description,math,code,trajectory,4,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,1
Burgers_6|X_T_rand|obfuscated|0,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_T_rand,trajectory,T_rand,obfuscated,0,math,trajectory,description,code,2,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_T_rand|obfuscated|1,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_T_rand,trajectory,T_rand,obfuscated,1,code,description,math,trajectory,4,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_T_rand|real|0,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_T_rand,trajectory,T_rand,real,0,math,trajectory,description,code,2,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_T_rand|real|1,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_T_rand,trajectory,T_rand,real,1,code,description,math,trajectory,4,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_T_shuf|obfuscated|0,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_T_shuf,trajectory,T_shuf,obfuscated,0,math,trajectory,code,description,2,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_T_shuf|obfuscated|1,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_T_shuf,trajectory,T_shuf,obfuscated,1,math,description,code,trajectory,4,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_T_shuf|real|0,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_T_shuf,trajectory,T_shuf,real,0,math,trajectory,code,description,2,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_T_shuf|real|1,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_T_shuf,trajectory,T_shuf,real,1,math,description,code,trajectory,4,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_T_swap|obfuscated|0,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_T_swap,trajectory,T_swap,obfuscated,0,description,trajectory,math,code,2,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_T_swap|obfuscated|1,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_T_swap,trajectory,T_swap,obfuscated,1,code,description,math,trajectory,4,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_T_swap|real|0,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_T_swap,trajectory,T_swap,real,0,description,trajectory,math,code,2,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
Burgers_6|X_T_swap|real|1,Burgers_6,burgers,explicit,advection/diffusion,synthetic,X_T_swap,trajectory,T_swap,real,1,code,description,math,trajectory,4,burgers,explicit,,705,444,-261,955,956,1,3,5,10x300x1x1,10x121x121x1,10x64x1x1,0.0373,0,0,0,0
