model,title,pde_class,mod_type,question_type,candidate,letters,correct_letter,logprob_A,logprob_B,logprob_C,logprob_D,predicted_letter,correct,logprob_correct,margin,entropy,finish_reason
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_2,burgers,Comm_Valid,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",A,-2.023487329483032,-0.1484872847795486,-5.398487091064453,-9.523487091064451,B,False,-2.023487329483032,-1.8750000447034836,0.3919829983114751,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_3,burgers,Comm_Valid,pde_class,,"{""A"": ""wave"", ""B"": ""navier-stokes"", ""C"": ""heat"", ""D"": ""burgers""}",D,-10.625494003295898,-7.875494003295898,-9.625494003295898,-0.0004941195948049,D,True,-0.0004941195948049,7.874999883701093,0.0043560537079292,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_3,burgers,Comm_Valid,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",B,-1.8081847429275513,-0.1831846982240677,-6.558184623718262,-11.058184623718262,B,True,-0.1831846982240677,1.6250000447034836,0.4470838776057139,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_3,burgers,Comm_Valid,phys_process,diffusion,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.0796607211232185,-2.579660654067993,-8.204660415649414,-12.829660415649414,A,False,-2.579660654067993,-2.499999932944774,0.2685351960957101,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_3,burgers,Comm_Valid,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.4305483698844909,-1.0555484294891355,-7.555548191070557,-12.180548667907717,A,True,-0.4305483698844909,0.6250000596046448,0.6466038793984092,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_3,burgers,Comm_Valid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.0307257659733295,-3.5307257175445557,-8.905725479125977,,A,True,-0.0307257659733295,3.499999951571226,0.1323432307231754,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_3,burgers,Comm_Valid,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-2.581144094467163,-0.0811441838741302,-6.956144332885742,-11.456144332885742,B,True,-0.0811441838741302,2.499999910593033,0.2685352000130606,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_3,burgers,Comm_Valid,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.0895853489637374,-2.464585304260254,-8.589585304260254,-13.714585304260254,A,True,-0.0895853489637374,2.3749999552965164,0.2910497056307707,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_3,burgers,Comm_Valid,num_method,spectral,"{""A"": ""Yes"", ""B"": ""No""}",B,-2.930851697921753,-0.0558516085147857,-7.055851459503174,-11.930851936340332,B,True,-0.0558516085147857,2.875000089406967,0.2084167393365832,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_3,burgers,Comm_Valid,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",A,-1.9160020351409912,-0.16600202023983,-5.416001796722412,-9.54100227355957,B,False,-1.9160020351409912,-1.7500000149011612,0.4193067437024679,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_4,burgers,Comm_Valid,pde_class,,"{""A"": ""wave"", ""B"": ""navier-stokes"", ""C"": ""burgers"", ""D"": ""heat""}",C,-10.250426292419434,-8.000426292419434,-0.0004265590687282,-10.625426292419434,C,True,-0.0004265590687282,7.999999733350705,0.0036980504485864,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_4,burgers,Comm_Valid,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",B,-1.8080816268920896,-0.183081567287445,-6.43308162689209,-10.80808162689209,B,True,-0.183081567287445,1.6250000596046448,0.4470838742774272,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_4,burgers,Comm_Valid,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",A,-1.912961483001709,-0.1629614681005478,-6.162961483001709,-10.91296100616455,B,False,-1.912961483001709,-1.7500000149011612,0.4193067437024679,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_4,burgers,Comm_Valid,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.7604603171348572,-0.6354603171348572,-6.885460376739502,-11.385459899902344,B,False,-0.7604603171348572,-0.125,0.6911978636434496,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_4,burgers,Comm_Valid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.063797116279602,-2.8137969970703125,-8.063796997070312,-13.063796997070312,A,True,-0.063797116279602,2.7499998807907104,0.2272058954940758,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_4,burgers,Comm_Valid,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.8281688690185547,-0.5781688690185547,-6.828168869018555,-11.703168869018556,B,True,-0.5781688690185547,0.25,0.6853952946553941,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_4,burgers,Comm_Valid,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.2533831298351288,-1.5033831596374512,-7.878383159637451,-12.753382682800291,A,True,-0.2533831298351288,1.2500000298023224,0.5303042484263532,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_4,burgers,Comm_Valid,num_method,spectral,"{""A"": ""Yes"", ""B"": ""No""}",B,-2.1284360885620117,-0.1284360587596893,-6.628436088562012,-11.503436088562012,B,True,-0.1284360587596893,2.0000000298023224,0.3653338488271024,length
meta-llama/Llama-3.1-8B-Instruct,Burgers_Comm_Valid_4,burgers,Comm_Valid,phys_valid,valid,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.8287963271141052,-0.5787963271141052,-6.57879638671875,-11.20379638671875,B,True,-0.5787963271141052,0.25,0.6853952946553941,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_1,wave,NoComm_Valid,pde_class,,"{""A"": ""navier-stokes"", ""B"": ""wave"", ""C"": ""heat"", ""D"": ""burgers""}",B,-3.302600383758545,-2.552600383758545,-0.1776003092527389,-3.052600383758545,C,False,-2.552600383758545,-2.375000074505806,0.612863360749801,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_1,wave,NoComm_Valid,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",A,-1.5067522525787354,-0.2567522823810577,-6.0067524909973145,-10.381752014160156,B,False,-1.5067522525787354,-1.2499999701976776,0.5303042613236648,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_1,wave,NoComm_Valid,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.2539602518081665,-1.5039602518081665,-6.628960132598877,-10.628960609436035,A,False,-1.5039602518081665,-1.25,0.530304254875009,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_1,wave,NoComm_Valid,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.6956262588500977,-0.6956262588500977,-6.695626258850098,-10.695626258850098,A,False,-0.6956262588500977,0.0,0.6931471805579453,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_1,wave,NoComm_Valid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.2287949472665786,-1.6037949323654177,-7.853795051574707,-11.853795051574709,A,False,-1.6037949323654177,-1.3749999850988388,0.5029058355081476,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_1,wave,NoComm_Valid,num_method,explicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.0702883154153823,-2.6952884197235107,-8.19528865814209,-12.07028865814209,A,True,-0.0702883154153823,2.6250001043081284,0.2472462466388872,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_1,wave,NoComm_Valid,num_method,implicit,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.3878444731235504,-1.137844443321228,-7.012844562530518,-10.63784408569336,A,False,-1.137844443321228,-0.7499999701976776,0.6274869866016879,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_1,wave,NoComm_Valid,num_method,spectral,"{""A"": ""Yes"", ""B"": ""No""}",B,-2.931049346923828,-0.0560494363307952,-6.806049346923828,-11.056049346923828,B,True,-0.0560494363307952,2.874999910593033,0.208416765324563,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_1,wave,NoComm_Valid,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",A,-2.132200241088867,-0.1322003155946731,-5.507200241088867,-9.007200241088867,B,False,-2.132200241088867,-1.999999925494194,0.3653338707304712,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_2,wave,NoComm_Valid,pde_class,,"{""A"": ""burgers"", ""B"": ""navier-stokes"", ""C"": ""heat"", ""D"": ""wave""}",D,-2.4880549907684326,-3.8630549907684326,-0.2380549609661102,-2.2380549907684326,C,False,-2.2380549907684326,-2.0000000298023224,0.7138597854505974,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_2,wave,NoComm_Valid,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",A,-2.1316707134246826,-0.1316707283258438,-6.006670951843262,-10.506670951843262,B,False,-2.1316707134246826,-1.9999999850988388,0.3653338582142603,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_2,wave,NoComm_Valid,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.3503348231315613,-1.225334882736206,-6.600334644317627,-10.850335121154783,A,False,-1.225334882736206,-0.8750000596046448,0.6058826708157478,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_2,wave,NoComm_Valid,phys_process,oscillation,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.978550374507904,-0.478550374507904,-5.603550434112549,-10.10354995727539,B,False,-0.978550374507904,-0.5,0.6628473185771795,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_2,wave,NoComm_Valid,phys_process,restoration,"{""A"": ""Yes"", ""B"": ""No""}",A,-1.2263317108154297,-0.3513316512107849,-6.60133171081543,-11.60133171081543,B,False,-1.2263317108154297,-0.8750000596046448,0.6058826708157478,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_2,wave,NoComm_Valid,num_method,explicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.0703188702464103,-2.6953189373016357,-8.070319175720215,-11.695319175720217,A,True,-0.0703188702464103,2.625000067055226,0.2472462527980345,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_2,wave,NoComm_Valid,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",A,-3.411823272705078,-0.0368233025074005,-6.036823272705078,-9.661823272705078,B,False,-3.411823272705078,-3.3749999701976776,0.1453108802606906,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_2,wave,NoComm_Valid,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.2820352613925934,-1.407035231590271,-7.28203535079956,-11.407034873962402,A,True,-0.2820352613925934,1.1249999701976776,0.5568707822234564,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_2,wave,NoComm_Valid,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",A,-2.359062433242798,-0.109062448143959,-4.859062671661377,-8.484062194824219,B,False,-2.359062433242798,-2.249999985098839,0.3147428578297665,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_3,wave,NoComm_Valid,pde_class,,"{""A"": ""heat"", ""B"": ""navier-stokes"", ""C"": ""wave"", ""D"": ""burgers""}",C,-2.825561285018921,-4.8255615234375,-0.0755613818764686,-5.5755615234375,C,True,-0.0755613818764686,2.749999903142452,0.2961987869601589,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_3,wave,NoComm_Valid,phys_process,advection,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.5789937973022461,-0.8289937973022461,-6.203993797302246,-10.578993797302246,A,False,-0.8289937973022461,-0.25,0.6853952946553941,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_3,wave,NoComm_Valid,phys_process,diffusion,"{""A"": ""No"", ""B"": ""Yes""}",A,-2.021829605102539,-0.1468296349048614,-6.146829605102539,-10.39682960510254,B,False,-2.021829605102539,-1.8749999701976776,0.3919830144165688,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_3,wave,NoComm_Valid,phys_process,oscillation,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.181692972779274,-1.8066929578781128,-6.806693077087402,-10.556693077087402,A,True,-0.181692972779274,1.6249999850988388,0.4470838909188609,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_3,wave,NoComm_Valid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.478592574596405,-0.978592574596405,-7.103592395782471,-11.728592872619627,A,False,-0.978592574596405,-0.5,0.6628473185771795,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_3,wave,NoComm_Valid,num_method,explicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.759251058101654,-0.634251058101654,-6.759251117706299,-11.00925064086914,B,False,-0.759251058101654,-0.125,0.6911978636434496,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_3,wave,NoComm_Valid,num_method,implicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.899771511554718,-0.524771511554718,-6.774771690368652,-10.774771690368652,B,False,-0.899771511554718,-0.375,0.6758732891550641,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_3,wave,NoComm_Valid,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,-1.6047260761260986,-0.2297261357307434,-5.979726314544678,-10.35472583770752,B,False,-1.6047260761260986,-1.3749999403953552,0.5029058454095843,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_3,wave,NoComm_Valid,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",A,-1.8108426332473757,-0.1858425885438919,-5.310842514038086,-9.060842514038086,B,False,-1.8108426332473757,-1.6250000447034836,0.4470838776057139,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_4,wave,NoComm_Valid,pde_class,,"{""A"": ""wave"", ""B"": ""navier-stokes"", ""C"": ""heat"", ""D"": ""burgers""}",A,-0.0088584292680025,-4.7588582038879395,-9.133858680725098,-9.383858680725098,A,True,-0.0088584292680025,4.749999774619937,0.0513150492624304,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_4,wave,NoComm_Valid,phys_process,advection,"{""A"": ""Yes"", ""B"": ""No""}",B,-1.314949870109558,-0.3149498701095581,-6.814949989318848,-12.064949989318848,B,True,-0.3149498701095581,1.0,0.582203108886218,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_4,wave,NoComm_Valid,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",B,-2.465273857116699,-0.0902737379074096,-7.090273857116699,-11.9652738571167,B,True,-0.0902737379074096,2.3750001192092896,0.2910496753215219,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_4,wave,NoComm_Valid,phys_process,oscillation,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.0895587503910064,-2.4645588397979736,-7.839558601379395,-11.714558601379396,A,True,-0.0895587503910064,2.375000089406967,0.2910496808322944,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_4,wave,NoComm_Valid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.0715714544057846,-2.696571350097656,-9.071571350097656,,A,False,-2.696571350097656,-2.6249998956918716,0.2472462811301132,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_4,wave,NoComm_Valid,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.6945255994796753,-0.6945255994796753,-8.069525718688965,-12.444525718688965,A,True,-0.6945255994796753,0.0,0.6931471805579453,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_4,wave,NoComm_Valid,num_method,implicit,"{""A"": ""Yes"", ""B"": ""No""}",B,-2.464410305023194,-0.0894103944301605,-7.839410305023193,-12.714410781860352,B,True,-0.0894103944301605,2.374999910593033,0.2910497138969298,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_4,wave,NoComm_Valid,num_method,spectral,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.0267764050513505,-3.6517763137817383,-7.776776313781738,-11.526776313781738,A,True,-0.0267764050513505,3.624999908730388,0.1203956233920185,length
meta-llama/Llama-3.1-8B-Instruct,Wave_NoComm_Valid_4,wave,NoComm_Valid,phys_valid,valid,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.7593551874160767,-0.6343551874160767,-7.134355068206787,-11.884355545043944,B,True,-0.6343551874160767,0.125,0.6911978636434496,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_1,heat,NoComm_Valid,pde_class,,"{""A"": ""wave"", ""B"": ""heat"", ""C"": ""burgers"", ""D"": ""navier-stokes""}",B,-1.2253026962280271,-0.3503026664257049,-6.850302696228027,-7.225302696228027,B,True,-0.3503026664257049,0.8750000298023224,0.6191011106173332,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_1,heat,NoComm_Valid,phys_process,advection,"{""A"": ""Yes"", ""B"": ""No""}",B,-2.021064043045044,-0.1460640579462051,-6.646064281463623,-11.771063804626465,B,True,-0.1460640579462051,1.8749999850988388,0.39198301119555,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_1,heat,NoComm_Valid,phys_process,diffusion,"{""A"": ""No"", ""B"": ""Yes""}",B,-2.466721296310425,-0.091721311211586,-6.966721534729004,-11.466721534729004,B,True,-0.091721311211586,2.374999985098839,0.2910497001199981,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_1,heat,NoComm_Valid,phys_process,oscillation,"{""A"": ""No"", ""B"": ""Yes""}",A,-1.8083407878875732,-0.1833408176898956,-7.058341026306152,-11.558341026306152,B,False,-1.8083407878875732,-1.6249999701976776,0.4470838942471477,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_1,heat,NoComm_Valid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.4317329227924347,-1.0567328929901123,-7.931733131408691,-12.931733131408691,A,True,-0.4317329227924347,0.6249999701976776,0.6466038920881473,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_1,heat,NoComm_Valid,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.3154584467411041,-1.3154584169387815,-7.690458297729492,-12.940458297729492,A,True,-0.3154584467411041,0.9999999701976776,0.5822031147457103,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_1,heat,NoComm_Valid,num_method,implicit,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.8993185758590698,-0.5243185758590698,-7.024318695068359,-11.39931869506836,B,False,-0.8993185758590698,-0.375,0.6758732891550641,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_1,heat,NoComm_Valid,num_method,spectral,"{""A"": ""Yes"", ""B"": ""No""}",B,-1.3146625757217407,-0.3146625459194183,-6.689662456512451,-11.81466293334961,B,True,-0.3146625459194183,1.0000000298023224,0.5822031030267257,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_1,heat,NoComm_Valid,phys_valid,valid,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.9762809872627258,-0.4762809872627258,-6.72628116607666,-11.60128116607666,B,True,-0.4762809872627258,0.5,0.6628473185771795,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_Valid,pde_class,,"{""A"": ""navier-stokes"", ""B"": ""burgers"", ""C"": ""heat"", ""D"": ""wave""}",C,-4.667510032653809,-1.1675100326538086,-0.4175099730491638,-3.9175100326538086,C,True,-0.4175099730491638,0.7500000596046448,0.7598301941451341,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_Valid,phys_process,advection,"{""A"": ""No"", ""B"": ""Yes""}",A,-1.6061043739318848,-0.2311043292284011,-6.856104373931885,-11.731103897094728,B,False,-1.6061043739318848,-1.3750000447034836,0.5029058223062323,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_Valid,phys_process,diffusion,"{""A"": ""Yes"", ""B"": ""No""}",A,-0.3884091377258301,-1.13840913772583,-6.88840913772583,-10.638408660888672,A,True,-0.3884091377258301,0.75,0.6274869817313553,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_Valid,phys_process,oscillation,"{""A"": ""Yes"", ""B"": ""No""}",B,-0.7611380219459534,-0.6361380219459534,-6.761137962341309,-11.011137962341309,B,True,-0.6361380219459534,0.125,0.6911978636434496,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_Valid,phys_process,restoration,"{""A"": ""No"", ""B"": ""Yes""}",A,-0.9043680429458618,-0.5293680429458618,-7.404367923736572,-12.15436840057373,B,False,-0.9043680429458618,-0.375,0.6758732891550641,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_Valid,num_method,explicit,"{""A"": ""No"", ""B"": ""Yes""}",B,-0.4772443771362304,-0.9772443771362304,-7.6022443771362305,-12.47724437713623,A,False,-0.9772443771362304,-0.5,0.6628473185771795,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_Valid,num_method,implicit,"{""A"": ""No"", ""B"": ""Yes""}",A,-3.2902796268463135,-0.0402795895934104,-7.040279388427734,-10.665279388427734,B,False,-3.2902796268463135,-3.250000037252903,0.1593537512036546,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_Valid,num_method,spectral,"{""A"": ""No"", ""B"": ""Yes""}",A,-1.4088059663772583,-0.2838059663772583,-6.533805847167969,-11.283805847167969,B,False,-1.4088059663772583,-1.125,0.556870776020233,length
meta-llama/Llama-3.1-8B-Instruct,Heat_NoComm_Valid_2,heat,NoComm_Valid,phys_valid,valid,"{""A"": ""Yes"", ""B"": ""No""}",A,-1.604659080505371,-0.2296590507030487,-5.854659080505371,-10.229659080505373,B,False,-1.604659080505371,-1.3750000298023224,0.5029058256067112,length
